entry_id,entrytag_id,entrytag_name,entrytag_level,entrytag_path,parent_entrytag_id
977,1037,South Asian Religion,2,Religious Group[8]->South Asian Religion[1037],8.0
977,510,Indic Religious Traditions,2,Religious Group[8]->Indic Religious Traditions[510],8.0
977,4034,Indo-Iranian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034],2479.0
977,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
977,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
977,8,Religious Group,1,Religious Group[8],
977,9718,Midlands Indo-Aryan,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718],8297.0
977,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
977,35992,Urdu,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192]->Urdu[35992],34192.0
977,30767,Subcontinental Central Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767],29409.0
977,29409,Indo-Aryan Central zone,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409],5357.0
977,8595,Arabic,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095]->Arabic[8595],7095.0
977,6751,Middle-Modern Indo-Aryan,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751],5357.0
977,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
977,5358,Iranian,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358],4034.0
978,8,Religious Group,1,Religious Group[8],
978,3535,Javanesic,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Javanesic[3535],2158.0
978,8284,Imperial Latin,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284],6736.0
978,2158,Malayo-Polynesian,3,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158],1807.0
978,1014,Christianity of the Global South,2,Religious Group[8]->Christianity of the Global South[1014],8.0
978,6209,Javanese,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Javanesic[3535]->Modern Javanese[4889]->Javanese[6209],4889.0
978,808,Southeast Asian Religions,2,Religious Group[8]->Southeast Asian Religions[808],8.0
978,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
978,1807,Austronesian,2,Language[1747]->Austronesian[1807],1747.0
978,4889,Modern Javanese,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Javanesic[3535]->Modern Javanese[4889],3535.0
978,5349,Latino-Faliscan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349],4031.0
978,6736,Latinic,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736],5349.0
978,9691,Latin,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Latin[9691],8284.0
978,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
978,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
978,996,Roman Catholic,2,Religious Group[8]->Roman Catholic[996],8.0
978,4031,Italic,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031],2479.0
980,5264,Japanese,5,Language[1747]->Japonic[1889]->Japanesic[2444]->Japan-Taiwan Japanese[3890]->Japanese[5264],3890.0
980,1889,Japonic,2,Language[1747]->Japonic[1889],1747.0
980,3890,Japan-Taiwan Japanese,4,Language[1747]->Japonic[1889]->Japanesic[2444]->Japan-Taiwan Japanese[3890],2444.0
980,8,Religious Group,1,Religious Group[8],
980,26,Japanese Religions,2,Religious Group[8]->Japanese Religions[26],8.0
980,14,Buddhist Traditions,2,Religious Group[8]->Buddhist Traditions[14],8.0
980,2444,Japanesic,3,Language[1747]->Japonic[1889]->Japanesic[2444],1889.0
981,8290,North Sea Germanic,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],6740.0
981,13445,Macro-English,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],12745.0
981,40933,North American English,14,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951]->North American English[40933],13951.0
981,1019,African American Religion,2,Religious Group[8]->African American Religion[1019],8.0
981,7095,Arabian,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095],5695.0
981,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
981,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
981,9705,Anglo-Frisian,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],8290.0
981,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
981,4033,Germanic,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],2479.0
981,5354,Northwest Germanic,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],4033.0
981,6740,West Germanic,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],5354.0
981,13951,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],13445.0
981,12745,Middle-Modern English,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745],11872.0
981,11872,Later Anglic,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872],10924.0
981,10924,Anglic,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924],9705.0
981,8595,Arabic,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095]->Arabic[8595],7095.0
981,8,Religious Group,1,Religious Group[8],
981,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
981,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
981,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
981,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
982,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
982,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
982,8,Religious Group,1,Religious Group[8],
982,9687,Koineic Greek,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->South Greek[6723]->Central Greek[8272]->Koineic Greek[9687],8272.0
982,8272,Central Greek,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->South Greek[6723]->Central Greek[8272],6723.0
982,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
982,6723,South Greek,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->South Greek[6723],5341.0
982,9686,Ionic-Attic Ancient Greek,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->South Greek[6723]->Central Greek[8272]->Ionic-Attic Ancient Greek[9686],8272.0
982,30702,Koineic Greek,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->East Greek[29393]->Koineic Greek[30702],29393.0
982,9968,Hebrewic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968],8597.0
982,11120,Samaritan,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Samaritan[11120],9968.0
982,7096,Northwest Semitic,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096],5695.0
982,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
982,5341,Greek,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341],4027.0
982,29393,East Greek,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->East Greek[29393],5341.0
982,27,Jewish Traditions,2,Religious Group[8]->Jewish Traditions[27],8.0
982,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
982,929,Levantine Religion,2,Religious Group[8]->Levantine Religion[929],8.0
982,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
982,4027,Graeco-Phrygian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027],2479.0
982,8598,Aramaic,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598],7096.0
982,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
982,8597,Canaanite,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597],7096.0
983,9861,Southern Tibetic,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861],8465.0
983,9860,Eastern Tibetic,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Eastern Tibetic[9860],8465.0
983,9859,Central Tibetan,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859],8465.0
983,8466,North-Eastern Tibetic,7,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->North-Eastern Tibetic[8466],6951.0
983,8465,Late Old Tibetan,7,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465],6951.0
983,933,Ancestor Veneration,3,Religious Group[8]->Animist[836]->Ancestor Veneration[933],836.0
983,985,Natural Religion,2,Religious Group[8]->Natural Religion[985],8.0
983,14,Buddhist Traditions,2,Religious Group[8]->Buddhist Traditions[14],8.0
983,12017,Sherpa-Jirel,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Sherpa-Jirel[12017],11042.0
983,11047,Lakha,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Lakha[11047],9861.0
983,11045,Zhongu,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Eastern Tibetic[9860]->Zhongu[11045],9860.0
983,11043,Choni,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Eastern Tibetic[9860]->Choni[11043],9860.0
983,9863,Lahauli-Spiti,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Lahauli-Spiti[9863],8465.0
983,9858,Changthang,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Western Archaic Tibetan[6950]->Kenhatic[8464]->Changthang[9858],8464.0
983,9855,Balti,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Western Archaic Tibetan[6950]->Shamskatic[8463]->Balti[9855],8463.0
983,36292,Mugom,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Mugom[36292],11042.0
983,13590,Gyalsumdo-Nubri,12,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020]->Gyalsumdo-Nubri-Kyirong[12884]->Gyalsumdo-Nubri[13590],12884.0
983,12886,Layakha,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Dzongkhic[11050]->Nuclear Dzongkhic[12025]->Layakha[12886],12025.0
983,12877,Lowa,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Mustangic[12016]->Lowa[12877],12016.0
983,12027,Spiti Bhoti,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Lahauli-Spiti[9863]->Spiti-Jad[11054]->Spiti Bhoti[12027],11054.0
983,12025,Nuclear Dzongkhic,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Dzongkhic[11050]->Nuclear Dzongkhic[12025],11050.0
983,12022,Khamba,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Unclassified Southern Tibetic[11048]->Khamba[12022],11048.0
983,36293,Lowa,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Lowa[36293],11042.0
983,12883,Yolmo-Kagate,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020]->Yolmo-Kagate[12883],12020.0
983,12882,Tsum,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020]->Tsum[12882],12020.0
983,12879,Jirel,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Sherpa-Jirel[12017]->Jirel[12879],12017.0
983,12028,Jad,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Lahauli-Spiti[9863]->Spiti-Jad[11054]->Jad[12028],11054.0
983,12026,Groma,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Dzongkhic[11050]->Groma[12026],11050.0
983,12023,Sikkimese,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Dzongkhic[11050]->Sikkimese[12023],11050.0
983,12019,Dolpo-Tichurong,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Dolpo-Tichurong[12019],11042.0
983,12016,Mustangic,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Mustangic[12016],11042.0
983,11053,Stod Bhoti,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Lahauli-Spiti[9863]->Stod Bhoti[11053],9863.0
983,11049,Dur Brokkat,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Dur Brokkat[11049],9861.0
983,11048,Unclassified Southern Tibetic,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Unclassified Southern Tibetic[11048],9861.0
983,11041,Tibetan,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->Tibetan[11041],9859.0
983,9864,Amdo Tibetan,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->North-Eastern Tibetic[8466]->Amdo Tibetan[9864],8466.0
983,9865,Gser-Rdo,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->North-Eastern Tibetic[8466]->Gser-Rdo[9865],8466.0
983,6949,Classical Tibetan,6,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Classical Tibetan[6949],5558.0
983,6950,Western Archaic Tibetan,6,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Western Archaic Tibetan[6950],5558.0
983,6951,Middle Old Tibetan,6,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951],5558.0
983,8463,Shamskatic,7,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Western Archaic Tibetan[6950]->Shamskatic[8463],6950.0
983,8464,Kenhatic,7,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Western Archaic Tibetan[6950]->Kenhatic[8464],6950.0
983,11042,South-Western Tibetic,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042],9859.0
983,11044,Baima,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Eastern Tibetic[9860]->Baima[11044],9860.0
983,11046,Brokpake,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Brokpake[11046],9861.0
983,11052,Tseku,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Kham-Hor[9862]->Tseku[11052],9862.0
983,12018,Humla,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Humla[12018],11042.0
983,12020,Kyirong-Kagate,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020],11042.0
983,12021,Walungge,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Walungge[12021],11042.0
983,12878,Sherpaic,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Sherpa-Jirel[12017]->Sherpaic[12878],12017.0
983,12880,Tichurong,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Dolpo-Tichurong[12019]->Tichurong[12880],12019.0
983,12884,Gyalsumdo-Nubri-Kyirong,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020]->Gyalsumdo-Nubri-Kyirong[12884],12020.0
983,12885,Dzongkha,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Dzongkhic[11050]->Nuclear Dzongkhic[12025]->Dzongkha[12885],12025.0
983,12887,Lunanakha,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Southern Tibetic[9861]->Dzongkhic[11050]->Nuclear Dzongkhic[12025]->Lunanakha[12887],12025.0
983,13587,Naaba,12,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Sherpa-Jirel[12017]->Sherpaic[12878]->Naaba[13587],12878.0
983,13591,Kyerung,12,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020]->Gyalsumdo-Nubri-Kyirong[12884]->Kyerung[13591],12884.0
983,30985,Amdo Tibetan,7,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Amdo Tibetan[30985],6951.0
983,13589,Lamjung-Melamchi Yolmo,12,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020]->Yolmo-Kagate[12883]->Lamjung-Melamchi Yolmo[13589],12883.0
983,13588,Kagate,12,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Kyirong-Kagate[12020]->Yolmo-Kagate[12883]->Kagate[13588],12883.0
983,13586,Solu-Khumbu Sherpa,12,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Sherpa-Jirel[12017]->Sherpaic[12878]->Solu-Khumbu Sherpa[13586],12878.0
983,12876,Mugom,11,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Mustangic[12016]->Mugom[12876],12016.0
983,12015,Lhomi,10,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->South-Western Tibetic[11042]->Lhomi[12015],11042.0
983,11054,Spiti-Jad,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Lahauli-Spiti[9863]->Spiti-Jad[11054],9863.0
