"entry_id","entry_tag","entrytag_id","parent_tag_id","level"
1633,Islamic Traditions,24,8,2
1633,Religious Place,856,,1
1633,Abrahamic,905,8,2
1633,Arabian Religions,1229,8,2
1633,Arabia,1477,856,2
1634,Religious Group,8,,1
1634,Canaanite Religions,15,8,2
1634,Levantine Religion,929,8,2
1634,Judah,1224,929,3
1634,Israelite Religion,1293,8,2
1634,Judeans and Israelites,1308,8,2
1634,Near East,1361,8,2
1634,Southern Levant,1435,8,2
1634,Israel,1558,929,3
1634,Family Religion,1559,1224,4
1634,Family Religion,1560,1558,4
1635,Religious Group,8,,1
1635,Greek Religions,22,8,2
1635,Hellenistic Religions,741,8,2
1635,Medieval Christianity,984,8,2
1635,Text,1069,,1
1635,Byzantine text,1403,1069,2
1635,Orthodoxy,1561,8,2
1636,Religious Group,8,,1
1636,Christian Traditions,18,8,2
1636,Heresy,854,8,2
1636,Orthodoxy,1021,8,2
1637,Religious Group,8,,1
1637,Christian Traditions,18,8,2
1637,Early Christianity,774,8,2
1637,Abrahamic,905,8,2
1637,Syro-Palestinian Religion,930,8,2
1637,Monasticism,1168,8,2
1637,Near East,1361,8,2
1637,Asceticism,1378,8,2
1637,Hermits,1472,8,2
1638,Religious Group,8,,1
1638,Christian Traditions,18,8,2
1638,Early Christianity,774,8,2
1638,Abrahamic,905,8,2
1638,Monasticism,1168,8,2
1638,Near East,1361,8,2
1638,Asceticism,1378,8,2
1638,Hermits,1472,8,2
1639,Religious Group,8,,1
1639,Islamic Traditions,24,8,2
1639,Sufism,273,24,3
1639,Sunni,284,24,3
1639,Text,1069,,1
1639,Hadith,1302,1069,2
1639,Islamic Revival,1369,24,3
1639,Fiqh,1469,1069,2
1639,Islamic Theology,1513,1069,2
1640,Religious Group,8,,1
1640,Anatolian Religions,10,8,2
1640,Religious Place,856,,1
1640,Temple,865,856,2
1640,Religious Complex,927,856,2
1640,Asia Minor,981,8,2
1640,Archaeological Site,1413,856,2
1641,Religious Group,8,,1
1641,Early Christianity,774,8,2
1641,Religious Place,856,,1
1641,Monastery,1003,856,2
1641,Asceticism,1378,8,2
1641,North Mesopotamia,1562,856,2
1641,Ṭūr' Abdīn,1563,856,2
1641,Early monasticism in North Mesopotamia,1564,8,2
1641,Western Syriac Religion,1565,8,2
1642,Religious Group,8,,1
1642,Islamic Traditions,24,8,2
1642,Text,1069,,1
1642,Arabian Religions,1229,8,2
1642,Religious History,1301,1069,2
1642,Islamic Theology,1513,1069,2
1643,Religious Group,8,,1
1643,Chinese Religion,123,8,2
1643,Religious Place,856,,1
1643,Monument,857,856,2
1643,Temple,865,856,2
1643,Shrines,934,856,2
1643,Confucianism,1085,8,2
1643,China,1258,856,2
1643,Temple Buildings and Temple Cult,1438,8,2
1643,Ritual centre,1554,856,2
1644,Religious Group,8,,1
1644,Islamic Traditions,24,8,2
1644,Abrahamic,905,8,2
1644,Text,1069,,1
1644,Arabian Religions,1229,8,2
1644,Islamic Theology,1513,1069,2
1645,Religious Group,8,,1
1645,Zoroastrianism,49,8,2
1645,Text,1069,,1
1645,Sogdian,1566,49,3
1645,Zoroastrian (Sogdian) epitaph,1567,1069,2
1646,Religious Group,8,,1
1646,Early Christianity,774,8,2
1646,Early Christianity,775,8,2
1646,Asia Minor,981,8,2
1646,Baptists,1343,8,2
1647,Religious Group,8,,1
1647,Early Christianity,774,8,2
1647,Asia Minor,981,8,2
1647,Text,1069,,1
1647,Religious History,1301,1069,2
1647,Baptists,1343,8,2
1647,Byzantine text,1403,1069,2
1647,Christian Theology,1424,1069,2
1648,Religious Group,8,,1
1648,Religious Place,856,,1
1648,Monastery,1003,856,2
1648,Orthodoxy,1021,8,2
1648,Greece,1126,856,2
1648,Orthodoxy,1213,1021,3
1648,Boeotia,1568,1126,3
1648,Cenobitic Monastery,1569,1003,3
1649,Religious Group,8,,1
1649,Christian Traditions,18,8,2
1649,Anglican,146,18,3
1649,Medieval Christianity,812,18,3
1649,Religious Place,856,,1
1649,Monastic Order,867,18,3
1649,Medieval Christianity,984,8,2
1649,Monastery,1003,856,2
1649,Monasticism,1168,8,2
1650,Religious Group,8,,1
1650,Islamic Traditions,24,8,2
1650,Nation of Islam,255,24,3
1650,Sunni,284,24,3
1650,Text,1069,,1
1650,Rule Text,1296,1069,2
1650,Religious History,1301,1069,2
1650,Shari'a,1462,1069,2
1650,Fiqh,1469,1069,2
1650,فقه,1506,1069,2
1650,Islamic Theology,1513,1069,2
1651,Religious Group,8,,1
1651,Roman Religious Traditions,42,8,2
1651,Roman State Religions,299,42,3
1651,Mithraism,735,42,3
1651,Religious Place,856,,1
1651,Roman Religions,900,8,2
1651,Graeco-Roman,1199,856,2
1652,Religious Group,8,,1
1652,Islamic Traditions,24,8,2
1652,Sunni,284,24,3
1652,Text,1069,,1
1652,Hadith,1302,1069,2
1652,Islamic Theology,1513,1069,2
1653,Religious Group,8,,1
1653,Early Christianity,774,8,2
1653,Abrahamic,905,8,2
1653,Arianism,1574,8,2
1653,Christianity,1575,8,2
1654,Religious Group,8,,1
1654,Islamic Traditions,24,8,2
1654,Sunni,284,24,3
1654,Reform Movement,866,8,2
1654,Transnational Islam,968,24,3
1654,militant group,1018,8,2
1654,Islamic Modernization,1321,24,3
1654,Islamic Revival,1369,24,3
1654,Islam in Africa,1527,24,3
1655,Religious Group,8,,1
1655,Japanese Religions,26,8,2
1655,Mahayana Buddhism,1089,8,2
1655,Chinese Buddhism,1291,8,2
1655,Zen Buddhism,1576,8,2
1655,Chan Buddhism,1577,8,2
1655,Japanese Buddhism,1578,8,2
1656,Religious Group,8,,1
1656,Religious Place,856,,1
1656,Temple,865,856,2
1656,Ancient Syrian Religion,918,8,2
1656,Archaeological monument,1144,856,2
1656,Near East,1361,8,2
1656,Ritual Deposit,1412,856,2
1656,Temple Buildings and Temple Cult,1438,8,2
1656,north-western inner Syria,1579,856,2
1656,Early Bronze Age,1581,8,2
1656,Early Bronze IVA (mature Early Syrian Period),1582,856,2
1656,northern Levant,1669,8,2
1657,Religious Group,8,,1
1657,Text,1069,,1
1657,Monasticism,1168,8,2
1657,Christian monasticism,1377,1069,2
1657,Latin Text,1543,1069,2
1658,Religious Group,8,,1
1658,Greek Religions,22,8,2
1658,Religious Place,856,,1
1658,Aegean,1100,856,2
1658,Greece,1126,856,2
1658,Archaeological monument,1144,856,2
1658,Archaeological Site,1413,856,2
1658,Macedonia,1585,856,2
1658,Pella,1586,856,2
1658,Demeter and Kore,1587,8,2
1659,Religious Group,8,,1
1659,Text,1069,,1
1659,Early Christian Monasticism in Egypt,1169,8,2
1659,Christian monasticism,1377,1069,2
1659,Asceticism,1378,8,2
1659,Latin Text,1543,1069,2
1660,Religious Group,8,,1
1660,African Religion,1012,8,2
1660,Christianity of the Global South,1014,8,2
1660,African American Religion,1019,8,2
1661,Religious Group,8,,1
1661,Assyrian Religions,11,8,2
1661,Text,1069,,1
1661,Excavated text,1084,1069,2
1661,Babylonian Text,1328,1069,2
1661,Babylonian Religions,1389,8,2
1661,Ancient Mesopotamian Text,1393,1069,2
1661,Mesopotamian Religion,1397,8,2
1662,Religious Group,8,,1
1662,Medieval Christianity,984,8,2
1662,Roman Catholic,996,8,2
1662,Catholic,999,8,2
1662,Text,1069,,1
1662,Catholic text,1115,1069,2
1662,Hagiography,1297,1069,2
1662,Miracle tales,1313,1069,2
1662,Latin Text,1543,1069,2
1662,Christianity,1575,8,2
1663,Religious Group,8,,1
1663,Assyrian Religions,11,8,2
1663,Polytheistic,1300,8,2
1663,Neo-Assyrian Religion,1592,11,3
1664,Religious Group,8,,1
1664,Early Christianity,775,8,2
1664,Text,1069,,1
1664,Koine Greek Text,1544,1069,2
1664,Jewish Christians,1593,775,3
1665,Religious Group,8,,1
1665,Christianity,1575,8,2
1665,Reformers,1594,1575,3
1666,Religious Group,8,,1
1666,Roman Catholic,996,8,2
1666,Catholic,999,8,2
1666,Text,1069,,1
1666,Catholic text,1115,1069,2
1666,Portuguese Catholicism,1221,8,2
1666,Sacred Law,1242,1069,2
1666,Rule Text,1296,1069,2
1666,Spanish Inquisition,1588,999,3
1666,Portuguese Inquisition,1589,999,3
1666,Spanish Catholicism,1590,8,2
1666,Judicial Procedure,1591,1115,3
1667,Religious Group,8,,1
1667,Islamic Traditions,24,8,2
1667,Sunni,284,24,3
1667,Islamic Modernization,1321,24,3
1667,Islam in Africa,1527,24,3
1668,Religious Group,8,,1
1668,Religious Place,856,,1
1668,Orthodoxy,1021,8,2
1668,Greece,1126,856,2
1668,Attica,1127,1126,3
1668,Monasticism,1168,8,2
1669,Religious Group,8,,1
1669,Chinese Religion,123,8,2
1669,Text,1069,,1
1669,Early Chinese text,1083,1069,2
1669,Early Chinese cosmology,1117,123,3
1669,Self-Cultivation,1595,123,3
1670,Religious Group,8,,1
1670,Abrahamic,905,8,2
1670,Born Again Christianity,1015,8,2
1670,American Christianity,1030,8,2
1670,Baptists,1343,8,2
1670,Christianity,1575,8,2
1671,Religious Group,8,,1
1671,Text,1069,,1
1671,Epic,1074,1069,2
1671,Cosmology,1106,1069,2
1671,Cosmogony,1118,1069,2
1671,Sacred Law,1242,1069,2
1671,Religious History,1301,1069,2
1671,Babylonian Text,1328,1069,2
1671,Babylonian Religions,1389,8,2
1671,Ancient Mesopotamian Text,1393,1069,2
1671,Ancient Babylonian Text,1596,1393,3
1672,Religious Group,8,,1
1672,Mesopotamian Religions,34,8,2
1672,Text,1069,,1
1672,Cosmogony,1118,1069,2
1672,Babylonian Text,1328,1069,2
1672,Babylonian Religions,1389,8,2
1672,Ancient Mesopotamian Text,1393,1069,2
1673,Religious Group,8,,1
1673,Mesopotamian Religions,34,8,2
1673,Religious Place,856,,1
1673,Temple,865,856,2
1673,Babylonian Religions,1389,8,2
1673,Ritual centre,1554,856,2
1674,Religious Group,8,,1
1674,Text,1069,,1
1674,Baptists,1343,8,2
1674,Creed,1528,1069,2
1675,Religious Group,8,,1
1675,Christian Traditions,18,8,2
1675,Orthodox/Eastern Christian,172,18,3
1675,Orthodox Christianity,179,172,4
1675,Orthodoxy,1021,8,2
1675,Text,1069,,1
1675,Byzantine text,1403,1069,2
1675,Byzantine liturgical commentary,1598,1403,3
1676,Religious Group,8,,1
1676,Religious Place,856,,1
1676,Monastery,1003,856,2
1676,Early Christian Monasticism in Egypt,1169,8,2
1676,Egypt,1195,856,2
1677,Religious Group,8,,1
1677,Anatolian Religions,10,8,2
1677,Hittite Religions,55,10,3
1677,Asia Minor,981,8,2
1677,Hattic/Hattian Religions,1263,10,3
1677,Hurrian Religions,1599,10,3
1678,Religious Group,8,,1
1678,Catholic,999,8,2
1678,Text,1069,,1
1678,Catholic text,1115,1069,2
1678,Hagiography,1297,1069,2
1678,Catholic Devotional Texts,1495,1115,3
1678,Latin Text,1543,1069,2
1678,Christianity,1575,8,2
1678,Judicial Procedure,1591,1115,3
1679,Religious Group,8,,1
1679,Greek Religions,22,8,2
1679,Hellenistic Religions,741,8,2
1679,Ancient Mediterranean,776,8,2
1679,Phrygia,978,8,2
1679,Greek Cult,982,8,2
1679,Polytheistic,1300,8,2
1679,River gods,1602,22,3
1679,Nature Deities,1603,22,3
1680,Religious Group,8,,1
1680,Greek Religions,22,8,2
1680,Hellenistic Religions,741,8,2
1680,Greek Polis Religions,744,22,3
1680,Ancient Mediterranean,776,8,2
1680,Religious Place,856,,1
1680,Greek Cult,982,8,2
1680,Greece,1126,856,2
1680,Boeotia,1568,1126,3
1680,Boeotian Religion,1604,22,3
1681,Religious Group,8,,1
1681,Religious Place,856,,1
1681,Monastery,1003,856,2
1681,Egypt,1195,856,2
1681,Christianity,1575,8,2
1681,Coptic,1605,8,2
1682,Religious Group,8,,1
1682,Christian Traditions,18,8,2
1682,Orthodox/Eastern Christian,172,18,3
1682,Religious Place,856,,1
1682,Monument,857,856,2
1682,Orthodoxy,1021,8,2
1682,Greece,1126,856,2
1682,Orthodoxy,1213,1021,3
1682,Crete,1326,1126,3
1682,Church,1417,857,3
1682,Greek Orthodox,1420,172,4
1682,Byzantine,1422,1417,4
1683,Religious Group,8,,1
1683,Jewish Traditions,27,8,2
1683,Abrahamic,905,8,2
1683,Text,1069,,1
1683,Israelite Religion,1293,8,2
1683,Hebrew Bible,1606,1069,2
1684,Religious Group,8,,1
1684,Greek Religions,22,8,2
1684,Hellenistic Religions,741,8,2
1684,Greek Philosophical Traditions,746,22,3
1684,Hellenistic Neo-Paganism,1023,741,3
1684,Text,1069,,1
1684,Ancient Greek text,1235,1069,2
1684,Hagiography,1297,1069,2
1684,Neoplatonism,1607,8,2
1685,Religious Group,8,,1
1685,Assyrian Religions,11,8,2
1685,Canaanite Religions,15,8,2
1685,Egyptian Religions,20,8,2
1685,Greek Religions,22,8,2
1685,Mesopotamian Religions,34,8,2
1685,Hellenistic Religions,741,8,2
1685,Ancient Syrian Religion,918,8,2
1685,Phrygia,978,8,2
1685,Hellenistic Neo-Paganism,1023,741,3
1685,Text,1069,,1
1685,Phoenician Cult,1190,8,2
1685,Aramaic Religions,1230,8,2
1685,Ancient Greek text,1235,1069,2
1685,Mystery Religion,1237,8,2
1685,Near East,1361,8,2
1685,Babylonian Religions,1389,8,2
1686,Religious Group,8,,1
1686,Islamic Traditions,24,8,2
1686,Sunni,284,24,3
1686,Text,1069,,1
1686,Religious History,1301,1069,2
1686,Hadith,1302,1069,2
1686,Islamic Modernization,1321,24,3
1686,Islamic Revival,1369,24,3
1686,Shari'a,1462,1069,2
1686,Fiqh,1469,1069,2
1686,Islamic Theology,1513,1069,2
1687,Religious Group,8,,1
1687,African American Religion,1019,8,2
1688,Religious Group,8,,1
1688,Ancient Mediterranean,776,8,2
1688,Heresy,854,8,2
1688,Abrahamic,905,8,2
1688,Arianism,1571,8,2
1688,Arianism,1574,8,2
1689,Religious Group,8,,1
1689,Islamic Traditions,24,8,2
1689,Abrahamic,905,8,2
1689,Near East,1361,8,2
1689,Shi'a Islam,1390,8,2
1689,شيعة,1507,8,2
1689,Esoterics,1555,8,2
1690,Religious Group,8,,1
1690,Christianity,1575,8,2
1691,Religious Group,8,,1
1691,Abrahamic,905,8,2
1691,Goths,1572,8,2
1691,Arianism,1574,8,2
1692,Religious Group,8,,1
1692,Catholic,999,8,2
1692,Text,1069,,1
1692,Catholic text,1115,1069,2
1692,Hagiography,1297,1069,2
1692,Miracle tales,1313,1069,2
1692,Latin Text,1543,1069,2
1692,Christianity,1575,8,2
1693,Religious Group,8,,1
1693,Islamic Traditions,24,8,2
1693,Religious Place,856,,1
1693,Sufi,997,8,2
1693,Religious Practice,1238,8,2
1693,Tunisia,1448,856,2
1693,Sufi Order,1470,8,2
1694,Religious Group,8,,1
1694,Christian Traditions,18,8,2
1694,Orthodox/Eastern Christian,172,18,3
1694,Orthodox Christianity,179,172,4
1694,Orthodoxy,1021,8,2
1694,Greek Orthodox,1420,172,4
1694,Christianity,1575,8,2
1695,Religious Group,8,,1
1695,Chinese Religion,123,8,2
1695,Confucian (rujia 儒家) Traditions,131,123,3
1695,Text,1069,,1
1695,Confucian Classic,1608,1069,2
1696,Religious Group,8,,1
1696,Greek Religions,22,8,2
1696,Hellenistic Religions,741,8,2
1696,Ancient Mediterranean,776,8,2
1696,Religious Place,856,,1
1696,Altar,868,856,2
1696,Basilica,870,856,2
1696,Religious Complex,927,856,2
1696,Temenos,928,856,2
1696,Sacred Enclosure,932,856,2
1696,Greek Cult,982,8,2
1696,Medieval Christianity,984,8,2
1696,Aegean,1100,856,2
1696,Greece,1126,856,2
1696,Archaeological monument,1144,856,2
1696,Balkans,1148,8,2
1696,Graeco-Roman,1199,856,2
1696,Polytheistic,1300,8,2
1696,Archaeological Site,1413,856,2
1696,Temple Buildings and Temple Cult,1438,8,2
1696,Sacred Land,1476,856,2
1696,Ritual centre,1554,856,2
1697,Religious Group,8,,1
1697,Early Christianity,774,8,2
1697,Syro-Palestinian Religion,930,8,2
1697,Orthodoxy,1021,8,2
1697,Monasticism,1168,8,2
1697,Asceticism,1378,8,2
1697,Christianity,1575,8,2
1697,Byzantine,1609,8,2
1698,Religious Group,8,,1
1698,Buddhist Traditions,14,8,2
1698,Chinese Buddhist Traditions,65,14,3
1698,Indian Buddhist Traditions,78,14,3
1698,Scholastic Buddhism,952,14,3
1698,Text,1069,,1
1698,Mahayana Buddhism,1089,8,2
1698,Chinese Buddhist text,1102,1069,2
1698,Monasticism,1168,8,2
1698,Chinese Buddhism,1291,8,2
1698,Religious History,1301,1069,2
1699,Religious Group,8,,1
1699,Greek Religions,22,8,2
1699,Ancient Mediterranean,776,8,2
1699,Greek Cult,982,8,2
1700,Religious Group,8,,1
1700,Jewish Traditions,27,8,2
1700,Early Christianity,774,8,2
1700,Levantine Religion,929,8,2
1700,Prophecy,979,8,2
1700,Text,1069,,1
1700,Scripture,1075,1069,2
1700,Biblical Prophets,1255,1069,2
1700,Early Jewish Literature,1256,1069,2
1700,Judeans and Israelites,1308,8,2
1700,Near East,1361,8,2
1700,Christianity,1575,8,2
1700,Hebrew Bible,1606,1069,2
1701,Religious Group,8,,1
1701,Reform Movement,866,8,2
1701,Medieval Christianity,984,8,2
1701,Roman Catholic,996,8,2
1701,Monasticism,1168,8,2
1702,Religious Group,8,,1
1702,Greek Religions,22,8,2
1702,Religious Place,856,,1
1702,Temple,865,856,2
1702,Altar,868,856,2
1702,Religious Complex,927,856,2
1702,Greek Cult,982,8,2
1702,Aegean,1100,856,2
1702,Greece,1126,856,2
1702,Archaeological monument,1144,856,2
1702,Archaeological Site,1413,856,2
1703,Religious Group,8,,1
1703,Asia Minor,981,8,2
1703,Orthodoxy,1021,8,2
1703,Christianity,1575,8,2
1703,Byzantine,1609,8,2
1704,Religious Group,8,,1
1704,Greek Religions,22,8,2
1704,Religious Place,856,,1
1704,Greek Cult,982,8,2
1704,Greece,1126,856,2
1704,Peloponnese,1421,1126,3
1704,Arcadia,1611,1126,3
1704,Arcadia,1612,1421,4
1704,Arcadian Cults,1613,982,3
1704,Peloponnesian Cults,1614,982,3
1704,Arcadian Religions,1615,22,3
1704,Peloponnesian Religions,1617,22,3
1705,Religious Group,8,,1
1705,Abrahamic,905,8,2
1705,Text,1069,,1
1705,Catholic text,1115,1069,2
1705,Religious History,1301,1069,2
1705,Miracle tales,1313,1069,2
1705,Western Medieval text,1404,1069,2
1705,Latin Text,1543,1069,2
1705,Christian,1618,905,3
1706,Religious Group,8,,1
1706,South American Religions,508,8,2
1706,Prehistoric South American Religions,1316,8,2
1706,Pre-Inka Religions,1317,8,2
1706,Andes,1445,8,2
1707,Religious Group,8,,1
1707,Islamic Traditions,24,8,2
1707,Religious Place,856,,1
1707,Abrahamic,905,8,2
1707,Sufi,997,8,2
1707,Tomb,1067,856,2
1707,Religious Practice,1238,8,2
1707,North Africa,1388,856,2
1707,Tunisia,1448,856,2
1707,Sufi Order,1470,8,2
1708,Religious Group,8,,1
1708,Islamic Traditions,24,8,2
1708,Maghreb Religions,29,8,2
1708,Transnational Islam,968,24,3
1709,Religious Group,8,,1
1709,African Religions,9,8,2
1709,Islamic Traditions,24,8,2
1709,Apocalyptic Movements,846,8,2
1709,African Religion,1012,8,2
1709,Hispano-Islamic,1305,8,2
1709,Amazigh,1619,8,2
1709,North African Religion,1620,8,2
1710,Religious Group,8,,1
1710,Islamic Traditions,24,8,2
1710,Religious Place,856,,1
1710,Temple,865,856,2
1710,Mysticism,1053,8,2
1710,Mausoleum,1271,856,2
1710,North Africa,1388,856,2
1710,Tunisia,1448,856,2
1710,Ancestral Worship,1551,8,2
1711,Religious Group,8,,1
1711,Buddhist Traditions,14,8,2
1711,Japanese Buddhist Traditions,94,14,3
1711,Rinzai Zen (rinzai shū 臨済宗),104,94,4
1711,Religious Place,856,,1
1711,Temple,865,856,2
1711,Zen Buddhism,989,94,4
1711,Monastery,1003,856,2
1711,Mahayana Buddhism,1089,8,2
1711,Monasticism,1168,8,2
1711,Zen Buddhism,1576,8,2
1713,Religious Group,8,,1
1713,Greek Religions,22,8,2
1713,Macedonian Religions,194,22,3
1713,Greek Mystery Cults,745,22,3
1713,Religious Place,856,,1
1713,Greece,1126,856,2
1713,Macedonia,1149,1126,3
1713,Macedonia,1585,856,2
1713,Dion,1622,1585,3
1714,Religious Group,8,,1
1714,New Age Religion,788,8,2
1714,Celtic Polytheism,959,8,2
1714,North British Paganism,962,8,2
1714,Catholic,999,8,2
1714,Witchcraft,1049,8,2
1717,Religious Group,8,,1
1717,Greek Religions,22,8,2
1717,Religious Place,856,,1
1717,Temple,865,856,2
1717,Greek Cult,982,8,2
1719,Islamic Traditions,24,8,2
1719,Sufism,273,24,3
1719,Sunni,284,24,3
1719,Religious Place (fr),875,,1
1719,Religious Group (fr),879,,1
1719,Shrines,934,856,2
1719,Sufi,997,8,2
1719,Mysticism,1053,8,2
1719,North Africa,1388,856,2
1719,Tunisia,1448,856,2
1719,North African Religion,1620,8,2
1720,Religious Group,8,,1
1720,Vietnamese Religions,807,8,2
1720,Southeast Asian Religions,808,8,2
1720,Religious Place,856,,1
1720,Temple,865,856,2
1720,Tibetan Buddhism,992,8,2
1720,Spiritual Business,1282,8,2
1720,Central Highlands (Vietnam),1627,856,2
1720,Vajrayana,1631,8,2
1720,Tây Nguyên (Vietnam),1632,856,2
1720,Cao Nguyên Trung bộ (Vietnam),1633,856,2
1721,Religious Group,8,,1
1721,Assyrian Religions,11,8,2
1721,Canaanite Religions,15,8,2
1721,Mesopotamian Religions,34,8,2
1721,Ancient Syrian Religion,918,8,2
1721,Text,1069,,1
1721,Excavated text,1084,1069,2
1721,Aramaic Religions,1230,8,2
1721,Polytheistic,1300,8,2
1721,Near East,1361,8,2
1721,Temple Buildings and Temple Cult,1439,8,2
1722,Religious Group,8,,1
1722,Medieval Christianity,984,8,2
1722,Catholic,999,8,2
1722,Christianity,1570,8,2
1722,Christian,1573,8,2
1722,Christianity,1575,8,2
1723,Religious Group,8,,1
1723,Medieval Christianity,984,8,2
1723,Catholic,999,8,2
1723,Text,1069,,1
1723,Catholic text,1115,1069,2
1723,Hagiography,1297,1069,2
1723,Miracle tales,1313,1069,2
1723,Latin Text,1543,1069,2
1723,Christianity,1570,8,2
1723,Christian,1573,8,2
1724,Religious Group,8,,1
1724,Religious Place,856,,1
1724,Monument,857,856,2
1724,Medieval Christianity,984,8,2
1724,Crete,1220,856,2
1724,Church,1417,857,3
1724,Byzantine,1422,1417,4
1724,Orthodoxy,1561,8,2
1724,Byzantine,1609,8,2
1725,Religious Group,8,,1
1725,Medieval Christianity,984,8,2
1725,Catholic,999,8,2
1725,Text,1069,,1
1725,Catholic text,1115,1069,2
1725,Hagiography,1297,1069,2
1725,Miracle tales,1313,1069,2
1725,Latin Text,1543,1069,2
1725,Christianity,1570,8,2
1725,Christian,1573,8,2
1725,Christianity,1575,8,2
1727,Religious Group,8,,1
1727,Islamic Traditions,24,8,2
1727,Shiite/Shi'a,256,24,3
1727,Zaidiyyah,272,256,4
1727,Religious Place,856,,1
1727,Arabia,1477,856,2
1728,Religious Group,8,,1
1728,Mesoamerican Religions,33,8,2
1728,Mayan Religions,340,33,3
1728,Religious Place,856,,1
1728,City,1068,856,2
1728,Hill,1391,856,2
1728,Archaeological Site,1413,856,2
1728,Mesoamerica,1519,856,2
1728,Basin of Mexico,1533,1519,3
1728,Oaxaca,1625,1519,3
1729,Religious Group,8,,1
1729,Vietnamese Religions,807,8,2
1729,Southeast Asian Religions,808,8,2
1729,Religious Place,856,,1
1729,Temple,865,856,2
1729,Tibetan Buddhism,992,8,2
1729,Mahayana-Vajrayana Hybrid,1628,8,2
1729,Private residence,1629,856,2
1730,Religious Group,8,,1
1730,Hellenistic Religions,741,8,2
1730,Ancient Mediterranean,776,8,2
1730,Religious Place,856,,1
1730,Temple,865,856,2
1730,Ancient Syrian Religion,918,8,2
1730,Religious Complex,927,856,2
1730,Sacred Enclosure,932,856,2
1730,Graeco-Roman,1199,856,2
1730,Aramaic Religions,1230,8,2
1730,Religious Practice,1238,8,2
1730,Polytheistic,1300,8,2
1730,Near East,1361,8,2
1730,Archaeological Site,1413,856,2
1730,Ritual centre,1554,856,2
1730,Mesopotamia,1630,856,2
1731,Religious Group,8,,1
1731,Islamic Traditions,24,8,2
1731,Indic Religious Traditions,510,8,2
1731,Islamic Traditions,661,510,3
1731,Abrahamic,905,8,2
1732,Religious Group,8,,1
1732,Greek Religions,22,8,2
1732,Greek Polis Religions,744,22,3
1732,Ancient Mediterranean,776,8,2
1732,Religious Place,856,,1
1732,Greek Cult,982,8,2
1732,Aegean,1100,856,2
1732,Greece,1126,856,2
1732,Attica,1127,1126,3
1732,Archaeological Site,1413,856,2
1732,Brauron,1634,1127,4
1733,Religious Group,8,,1
1733,Buddhist Traditions,14,8,2
1733,Vietnamese Religions,807,8,2
1733,Religious Place,856,,1
1733,Temple,865,856,2
1733,Vietnam,901,8,2
1733,Shrine,923,856,2
1733,Tibetan Buddhism,992,8,2
1733,Spiritual Business,1282,8,2
1733,Cremation Area,1474,856,2
1733,Vajrayana,1631,8,2
1733,Sakya,1635,8,2
1734,Religious Group,8,,1
1734,South American Religions,508,8,2
1734,Pre-Inka Religions,1317,8,2
1734,Andes,1445,8,2
1734,Peru,1446,8,2
1735,Religious Group,8,,1
1735,Iranian Religion,883,8,2
1735,Abrahamic,905,8,2
1735,Text,1069,,1
1735,Text (fr),1070,,1
1735,Arabian Religions,1229,8,2
1735,Israelite Religion,1293,8,2
1735,Religious History,1301,1069,2
1735,Indo-Iranian Religions,1380,8,2
1735,Qur'anic commentary (Tafsir),1473,1069,2
1735,Islamic Theology,1513,1069,2
1735,Arianism,1574,8,2
1735,Christianity,1575,8,2
1735,Christian,1618,905,3
1736,Religious Group,8,,1
1736,Islamic Traditions,24,8,2
1736,Sunni,284,24,3
1736,Text,1069,,1
1736,Islamic Revival,1369,24,3
1736,Shari'a,1462,1069,2
1736,فقه,1506,1069,2
1736,Islamic Theology,1513,1069,2
1736,Uthmaniyyah,1638,1369,4
1737,Religious Group,8,,1
1737,Islamic Traditions,24,8,2
1737,Abrahamic,905,8,2
1737,Religious Practice,1238,8,2
1737,Spiritual Business,1282,8,2
1737,Shi'a Islam,1390,8,2
1737,Parsis,1483,8,2
1737,شيعة,1507,8,2
1737,ٱثْنَا عَشَرِيَّة,1508,8,2
1737,إِمَامِيَّة,1509,8,2
1738,Religious Group,8,,1
1738,Chinese Religion,123,8,2
1738,Religious Place,856,,1
1738,Shrine,923,856,2
1738,Shrines,934,856,2
1738,China,1258,856,2
1738,Taiwan,1639,856,2
1738,State Religion,1640,8,2
1739,Religious Group,8,,1
1739,Mesoamerican Religions,33,8,2
1739,New Age Religion,788,8,2
1739,Apocalyptic Movements,846,8,2
1739,New Prophecy,973,8,2
1739,Millenarianism,1409,8,2
1739,Esoterics,1555,8,2
1740,Religious Group,8,,1
1740,Celtic Religions,16,8,2
1740,Christian Traditions,18,8,2
1740,Germanic Religions,21,8,2
1740,Roman Religious Traditions,42,8,2
1740,Abrahamic,905,8,2
1740,Rome,974,8,2
1740,Medieval Christianity,984,8,2
1740,Roman Catholic,996,8,2
1740,Catholic,999,8,2
1740,Monasticism,1168,8,2
1740,Religious Practice,1238,8,2
1740,Christianity,1570,8,2
1740,Christian,1573,8,2
1740,Christianity,1575,8,2
1741,Religious Group,8,,1
1741,Methodism,971,8,2
1741,Christianity,1575,8,2
1742,Religious Group,8,,1
1742,Chinese Religion,123,8,2
1742,Religious Place,856,,1
1742,Monument,857,856,2
1742,Confucianism,1085,8,2
1742,Cemetery,1197,856,2
1742,China,1258,856,2
1742,Chinese Buddhism,1291,8,2
1743,Religious Group,8,,1
1743,Chinese Religion,123,8,2
1743,Chinese State Religion,128,123,3
1743,Religious Place,856,,1
1743,Secularism,916,8,2
