entry_id,question_id,poll,parent_question_id,question_name,question_short,answer_value,level,answer_inferred
969,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
968,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
966,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
965,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
964,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
963,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
962,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
961,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
960,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
958,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
957,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
953,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
952,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
950,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
949,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
948,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
946,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
945,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
944,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
943,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
942,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
941,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
940,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
939,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
938,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
937,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
935,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
934,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
933,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
931,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
929,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
928,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
927,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
926,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
925,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
924,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
921,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
919,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
918,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
915,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
914,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
910,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
908,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
906,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
903,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
900,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
899,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
898,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
897,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
896,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
894,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
893,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
892,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
891,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
888,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
887,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
886,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
885,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
884,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
883,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
882,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
880,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
879,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
877,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
873,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
871,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
870,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
869,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
867,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
866,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
863,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
862,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
860,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
859,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
858,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
857,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
855,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
854,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
853,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
852,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
851,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
850,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
849,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
848,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
846,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
843,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
842,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
841,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
839,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
834,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
833,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
826,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
812,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
802,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
794,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
788,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
771,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
770,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
769,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
768,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
766,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
765,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
764,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
763,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
759,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
757,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
755,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
752,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
751,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
750,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
749,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
748,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
745,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
742,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
739,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
738,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
737,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
736,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
733,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
732,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
729,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
728,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
727,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
726,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
724,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
723,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
722,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
721,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
719,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
717,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
714,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
713,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
712,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
711,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
710,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
694,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
691,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
690,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
689,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
688,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
686,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
685,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
684,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
682,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
681,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
680,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
679,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
677,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
676,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
675,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
674,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
673,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
671,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
669,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
667,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
666,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
662,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
661,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
660,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
658,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
657,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
655,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
654,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
652,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
651,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
650,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
649,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
648,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
647,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
646,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
645,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
639,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
638,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
637,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
636,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
635,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
634,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
633,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
632,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
631,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
630,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
629,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
627,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
626,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
625,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
624,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
623,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
622,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
621,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
620,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
619,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
618,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
616,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
614,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
613,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
612,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
611,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
610,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
609,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
608,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
607,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
605,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
604,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
602,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
600,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
599,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
598,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
597,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
564,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
563,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
562,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
1455,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
1274,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
959,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
956,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
955,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
923,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
922,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
917,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
911,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
905,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
904,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
902,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
836,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
835,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
828,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
824,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
817,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
816,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
815,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
814,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
811,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
810,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
809,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,1.0,parent,No
808,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
807,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,,parent,No
799,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
793,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
792,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
791,5130,Religious Group (v6),0,Does membership in this religious group require permanent scarring or painful bodily alterations:,permanent scarring,0.0,parent,No
