entry_id,question_id,question_short,parent_question_id,answer_value,question_name,answer_inferred
958,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
960,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
961,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
962,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
964,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
965,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
966,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
967,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
968,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
969,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
970,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
971,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
972,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
973,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
974,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
975,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
976,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
977,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
978,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
980,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
981,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
982,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
983,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
984,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
985,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
986,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
987,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
988,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
989,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
991,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
993,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
994,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
995,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
997,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1004,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1005,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1006,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1008,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1010,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1011,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1013,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1015,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1016,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1024,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1028,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1031,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1037,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1038,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1039,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1041,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1043,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1044,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1049,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1051,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1060,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1069,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1071,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1076,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1083,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1087,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1101,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1108,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1109,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1110,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1125,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1127,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1129,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1133,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1134,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1136,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1140,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1149,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1153,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1154,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1156,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1162,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1172,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1175,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1178,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1180,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1183,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1187,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1189,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1190,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1191,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1192,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1196,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1197,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1199,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1210,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1220,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1223,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1227,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1228,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1229,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1231,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1234,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1240,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1241,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1246,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1247,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1248,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1249,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1250,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1251,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1257,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1258,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1259,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1263,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1264,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1268,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1279,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1281,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1283,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1284,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1288,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1289,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1293,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1295,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1299,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1300,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1301,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1303,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1304,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1306,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1307,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1308,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1309,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1311,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1312,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1319,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1321,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1322,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1323,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1329,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1333,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1334,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1335,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1337,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1340,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1341,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1344,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1348,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1349,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1352,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1357,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1363,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1369,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1370,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1371,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1374,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1376,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1386,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1390,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1392,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1396,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1397,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1399,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1400,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1404,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1409,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1412,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1415,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1419,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1420,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1426,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1433,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1434,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1436,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1441,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1450,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1451,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1454,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1456,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1458,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1461,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1466,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1468,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1474,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1488,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1492,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1495,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1511,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1517,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1521,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1522,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1529,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1535,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1542,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1544,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1555,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1556,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1570,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1574,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1582,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1607,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1615,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1619,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1621,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1624,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1626,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1627,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1636,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1653,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1654,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1667,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1677,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1688,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1689,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1690,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1694,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1697,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1701,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1703,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1706,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1708,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1709,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1714,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1734,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1737,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1740,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1741,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1759,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1774,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1776,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1777,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1779,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1780,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1781,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1791,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1793,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1806,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1808,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1820,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1829,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1835,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1845,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1858,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1869,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1872,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1897,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1903,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1904,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1908,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1918,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1928,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1938,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1940,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1943,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1945,3122,permanent_scarring,0,,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1958,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1961,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1962,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1966,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1972,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1974,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1978,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1983,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1985,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1989,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1993,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
1994,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2000,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2003,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2006,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2009,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2010,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2011,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2016,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2021,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2023,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2027,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2031,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2038,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2048,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2051,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2052,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2054,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2061,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2069,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2070,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2074,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2084,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2089,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2094,3122,permanent_scarring,0,1.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2100,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2104,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
2111,3122,permanent_scarring,0,0.0,Does membership in this religious group require permanent scarring or painful bodily alterations:,No
